SEVERITY CODE,MINE/PROJECT & LOCATION,ORE TYPE,DAM TYPE,DAM FILL MATERIAL,DAM HEIGHT (meters),"STORAGE VOLUME
(cu. meters)",Type Number,Type Key,Type Cause,INCIDENT YEAR,INCIDENT DATE,"RELEASE
(cu. meters)",RUNOUT (km),DEATHS,SOURCES,NOTES,DEPOSIT TYPE,ORE TYPE,Est. Size (resource)  Mtonnes,"Cu, %","Au, ppm","CuEq, %",1st Prod,"Est. Mill through-put to event, Mtonnes",Adverse Minerals,,Release,Runout,Deaths,Overall,,vser,ser,minor
3,"Atacocha, Peru (Compañía Minera Atacocha)","Cu, Pb, Zn",,,,,1,B,St,1971,1971,,,,Oldecop & Rodríguez 2007,Pollution of Huallaga river and damage to road infrastructure,,,,,,,,,,,,,,,,,,
3,"Quiruvilca mine, Almivirca tailings dam, Peru (2 of 2)","Cu, Ag, Pb, Zn",,,40,,1,A,EQ,1971,1971,,,,Oldecop & Rodríguez 2007,Pollution of San Felipe river,,"Cu, Ag, Pb, Zn",,,,,,,,,0,0,0,0,,0,0,0
3,"Western Nuclear, Jeffrey City, Wyoming, USA",U,,,,,1,A,ST,1971,1971,,,,ICOLD,A break in the tailings discharge line caused the dike to breach and tailings to flow for a period of 2 hours.  No offsite contamination occurred.,Strat,U,,,,,,,,,0,0,0,0,,0,0,0
1,"Mufulira, Zambia (Roan Consolidated Mines)",Cu,,,50,1000000,1,A,MS,1970,Sep/70,68000,,89,"ICOLD, WISE",Saturated slime tailings deposited in a TSF #3 over subsidence feature flowed into an underground mine killing 89 miners.,SSC,Cu,612,3,,3,1967,50,,,0.035852631,0,6.357142857,6.392995488,,6.392995488,0,0
3,"Maggie Pye, United Kingdom, clay",Clay,US,T,18,,1,A,SI,1970,Jan/70,15000,0.035,,"ICOLD, WISE",Slope failure occurred immediately after completion of a perimeter dike to raise the embankment and following a period of heavy rainfall.,Strat,Clay,,,,,,,,,0.007908669,0.000897436,0,0.008806104,,0,0,0.008806104
3,"Park, United Kingdom",Clay,WR,T,3,,1,A,OT,1970,1970,,,,ICOLD,Overtopping failure occurred due to ice blockage of a decant structure.,Strat,Clay,,,,,,,,,0,0,0,0,,0,0,0
3,"Portworthy, United Kingdom",Clay,DS,R,15,,1,A,ST,1970,1970,,,,ICOLD,Dam breach occurred due to structural failure of a decant conduit.,Strat,Clay,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, Mississippi, USA",Gypsum,US,T,15,,1,A,OT,1970,1970,,,,ICOLD,"Overtopping occurred due to accumulation of water in the impoundment from hurricane rainfall.  The embankment breached and water was released, but flow failure of the tailings did not develop.",Strat,Gypsum,,,,,,,,,0,0,0,0,,0,0,0
3,"Williamsport Washer, Maury County, Tennessee, USA",P,,,21,,1,A,U,1970,1970,,,,ICOLD,No details provided.,Strat,P,,,,,,,,,0,0,0,0,,0,0,0
3,"Phoenix Copper, BC",Cu,US,,,,2,A,SE,1969,12-Set-69,11356,,,"Mt Polley Expert Panel 2015, App. I",Piping failure occurred 25 years after closure with a release of 9 million gallons of tailings and supernatant.,,Cu,,,,,,,,,0.005987389,0,0,0.005987389,,0,0,0.005987389
2,"Bilbao, Spain",Fe,,,,,1,A,SI,1969,1969,115000,0.035,1,"ICOLD, WISE","Sloughing of the rockfill dam following heavy rains caused large strains in the saturated tailings deposit that induced liquefaction and tailings flowsliding, with major downstream damage and loss of life.",,Fe,,,,,,,,,0.060633126,0.000897436,0.071428571,0.132959133,,0,0.132959133,0
3,"Buenaventura, Peru",,,,,,1,B,EQ,1969,1969,,,,"Gill 2011, Oldecop & Rodríguez 2007","""Damage to the agriculture of Huachocolpa, pollution"" (not enough information for a higher Severity Code) (http://www.acingenieros.com/descargas/pdfs/Articulo_03_Parte_03.pdf)",,,,,,,,,,,0,0,0,0,,0,0,0
4,"Monsanto Dike 15, TN,",P,DS,E,43,1230000,2,A,SE,1969,1969,,,,ICOLD,"Excessive seepage through the dam occurred during the first few years of operation. No loss of tailings, or damage to dam.  ",Strat,P,,,,,,,,,0,0,0,0,,0,0,0
3,"Stoney Middleton, UK",?,,,,,1,A,SI,1968,8/Feb/68,,,,ICOLD,The retaining dam of a settling pond burst and there was damage to property and roads.,,?,,,,,,,,,0,0,0,0,,0,0,0
3,"Yauli-Yacu, Peru",,US,,80,,1,B,EQ,1968,1969,,,,"Gill 2011, Oldecop & Rodríguez 2007  ",Interruption of the central road and pollution of the Rimac River (not enough information for a higher Severity Code).,,,,,,,,,,,0,0,0,0,,0,0,0
3,"Hokkaido, Japan",Pb Zn,US,T,12,300000,1,A,EQ,1968,1968,90000,0.15,,"ICOLD, WISE, Rico","The embankment failed by liquefaction during the M7.8 Tokachi-Oki earthquake, and the resulting flowslide reached and crossed a river at the downstream toe of the embankment",,Pb Zn,,,,,,,,,0.047452012,0.003846154,0,0.051298165,,0,0,0.051298165
3,"Agrico Chemical, Florida, USA",P,,,,,1,A,U,1968,1968,,,,ICOLD,Dam breach resulted in pollution of a nearby creek and the Peace River.,Strat,P,,,,,,,,,0,0,0,0,,0,0,0
4,"IMC K-2, Saskatchewan, Canada",K,US,T,30,,3,U,U,1968,1968,,,,ICOLD,The collector ditch proved to be too shallow to completely control seepage.,Strat,K,,,,,,,,,0,0,0,0,,0,0,0
1,"Iwiny Tailings Dam, Poland",Cu,US,E,,16000000,2,A,MS,1967,24732,4600000,15,18,ICOLD Bulletin 121,"Underground mining upward stopping created a cavity and ultimately a sinkhole beneath the upstream slope of the dam.  A breach occurred near S end of dam: liquefied tailings swept down the valley with a width of 50m to 220m, covering 7 small villages, destroying the railway and killing 18 people.",,Cu,,,,,,,,,2.425325033,0.384615385,1.285714286,4.095654703,,4.095654703,0,0
3,"Climax, Grand Junction, CO, USA - Mill (Climax Molybdenum Co)",U,,,,,1,A,U,1967,2/Jul/67,12000,,,ICOLD,Mill decommissioned in 1970,,U,,,,,,,,,0.006326935,0,0,0.006326935,,0,0,0.006326935
1,"Mobil Chemical, Fort Meade, Florida,  phosphate",P,,,,,1,A,U,1967,Mar/67,2000000,,,"ICOLD, WISE","250,000 m3 of phosphatic clay slimes, 1.8 million m3 of water.  Spill reaches Peace River, fish kill reported",Strat,P,,,,,,,,,1.054489145,0,0,1.054489145,,1.054489145,0,0
3,"Unidentified, United Kingdom",Coal,DS,,20,,1,A,SI,1967,1967,,,,ICOLD,The failure occurred during regrading operations to stabilize bulging and deformation of the downstream dam slope that had occurred two months previously.  The tailings flow failure covered an area of 4 ha.,Strat,Coal,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, United Kingdom #2",Coal,DS,MW,14,,2,A,SI,1967,1967,,,,ICOLD,,Strat,Coal,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, United Kingdom #3",Sand,DS,E,30,,2,A,SE,1967,1967,,,,ICOLD,,Strat,Sand,,,,,,,,,0,0,0,0,,0,0,0
4,"Aberfan, Tip No 7, South Wales Colliery",Coal,none,,37,230000,3,U,U,1966,21/Oct/66,162000,0.6,144,"Blight & Fourie, 2004; WISE; Wikipedia","Coal tip (waste rock pile) failure. Waste dumped over spring on hillside above village in Tips;  a Tip failed in 1939 burying a road, Tip 4 failed in 1944, Tip 7 failed in 1966 and slid into village ",Strat,Coal,,,,,1869,,,,0.085413621,0.015384615,10.28571429,10.38651252,,0,0,0
3,"Geising/Erzgebirge, German Democratic Republic VEB Zinnerz",Sn,,,,,,,,1966,9/Oct/66,70000,,,WISE,"Collapse of stream deviation tunnel located under the Tiefenbachtal tailings dam. The iron oxide slurry reached the Müglitz river and then the Elbe river, coloring it red until Hamburg.",,Sn,,,,,,,,,0.03690712,0,0,0.03690712,,0,0,0.03690712
1,"Mir mine, Sgurigrad, Bulgaria",Pb Zn,US,T,45,1520000,1,A,OT,1966,May/66,450000,8,488,"ICOLD, WISE, Quelopana, 2019","Tailings wave traveled 8 km to the city of Vratza and destroyed half of Sgorigrad village 1 km downstream, killing 488 people.",,Pb Zn,,,,,,,,,0.237260058,0.205128205,34.85714286,35.29953112,,35.29953112,0,0
3,"Williamthorpe, UK #2",Coal,,,,,1,A,FN,1966,24/Mar/66,,,,ICOLD,"A slurry pond that had been built into the Old Dirt Tip collapsed, sending a flow of tailings over an adjacent road which was covered to a depth of 3m and remained closed for 10 days.",Strat,Coal,,,,,,,,,0,0,0,0,,0,0,0
2,"Gypsum Tailings Dam (Texas, USA)",Gypsum,US,T,16,6360000,1,A,SE,1966,1966,130000,0.3,,"ICOLD, WISE, CDA 2017",The failure is attributed to seepage-related slumping and piping that initiated at the toe and progressed until breach of the embankment and tailings flowsliding occurred.  The drainage system is believed to have been ineffective due to insufficient permeability of the sand.,Strat,Gypsum,,,,,,,,,0.068541794,0.007692308,0,0.076234102,,0,0.076234102,0
3,"Williamthorpe, UK #1",Coal,,MW,,,1,A,OT,1966,1966,,,,ICOLD,The failure is thought to have been triggered by excess foundation pore pressures.,Strat,Coal,,,,,,,,,0,0,0,0,,0,0,0
3,"Derbyshire, United Kingdom",Coal,DS,,8,,1,B,FN,1966,1966,30000,0.1,,ICOLD,"Failure by foundation sliding was attributed to artesian foundation pore pressures produced by seepage from adjacent active impoundments and natural recharge, with subsidence from underground workings as a possible contributing cause.",Strat,Coal,,,,,,,,,0.015817337,0.002564103,0,0.01838144,,0,0,0.01838144
3,"Tymawr, United Kindom #2",Coal,,,12,,1,A,OT,1965,29/Mar/65,,0.7,,"ICOLD, WISE","Lagoon has been formed in heaps of colliery waste on mountain side.  When tailings level reached 175m, the downslope bund breached and the released tailings flowed down towards the river and entered the colliery car park at elevation 65m where it smashed two or three cars.  It could easily have gone down the shaft.",Strat,Coal,,,,,,,,,0,0.017948718,0,0.017948718,,0,0,0.017948718
1,El Cobre Old Dam,Cu,US,T,35,4250000,1,A,EQ,1965,28/Mar/65,1900000,12,200,"ICOLD, WISE, Rico","The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  This accounts for a sigificant part of the large number of earthquakes in the period of 1960-1970.  About half of the failed dams  were abandoned, and half were lecated at operating mines. (see Villavicencio et al, 2014).  The dam had been constructed according to the upstream method by spigotting from flumes on the crest and was in use as an emergency impoundment at the time of the earthquake.  Embankment slopes as steep as 1.2:1 and the presence of slimes layers near the face suggest that static stability may have been marginal even before the earthquake.  The tailings flowslide destroyed the town of El Cobre, killing more than 200.",HT Manto,Cu,580,1.1,,1.1,19th c,20,Py,,1.001764688,0.307692308,14.28571429,15.59517128,,15.59517128,0,0
2,El Cobre New Dam,Cu,DS,CST,19,350000,1,A,EQ,1965,28/Mar/65,350000,12,,"ICOLD, WISE","The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  The dam was constructed by cycloning and is inferred to have been raised according to the downstream method with a downstream slope of 3.7:1.  The impoundment had undergone rapid filling immediately prior to the M7-7 1/4 La Ligua earthquake of March 28, 1965.  Eyewitness accounts indicated that the impounded slimes completely liquefied, with waves generated on the surface.  Inertial forces combined with increased pressure from the liquefied slimes opened a breach near the abutment, which was rapidly enlarged by the flowslide.  The failure, combined with that of the adjacent Old Dam, destroyed the town of El Cobre and killed more than 200 people.",HT Manto,Cu,580,1.1,,1.1,19th c,20,Py,,0.1845356,0.307692308,0,0.492227908,,0,0.492227908,0
3,El Cobre Small Dam - El Soldado (Penarroya),Cu,US,T,26,985000,2,B,EQ,1965,28-Mar-65,,,,ICOLD,"The El Cobre Small Dam was adjacent to the New Dam and Old Dam, both of which failed during the M7-7 1/4 La Ligua earthquake.  The Small Dam was similar in construction to the Old Dam with steep (1.2:1) slopes, but was abandoned at the time of the earthquake, with a desiccated surface crust about 5 m deep.  Damage in the form of local slides is reported, but the dam remained essentially intact.",HT Manto,Cu,580,1.1,,1.1,21st c,22,Py,,0,0,0,0,,0,0,0
3,"La Patagua New Dam, Chile (La Patagua - private)",Cu,US,T,15,100000,1,A,EQ,1965,28/Mar/65,35000,5,,"ICOLD, Rico, Rana","The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  The New Dam was being used to retain mill process water at the time of the M7-7 1/4 1965 La Liqua earthquake, and pond water levels retained by the upstream-type embankment were relatively high.  Embankment slopes were a maximum of 1.4:1.  The dam failed by liquefaction during the earthquake, but no damage was reported.",,Cu,,,,,,,,,0.01845356,0.128205128,0,0.146658688,,0,0,0.146658688
3,Los Maquis No. 3,Cu,US,,15,43000,1,A,EQ,1965,28/Mar/65,21000,5,,"ICOLD, Rico","The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  The dam was constructed by the upstream method with slopes as steep as 1.4:1.  No damage from the resulting flowslide was reported.",,Cu,,,,,,,,,0.011072136,0.128205128,0,0.139277264,,0,0,0.139277264
3,"Bellavista, Chile",Cu,US,T,20,450000,1,A,EQ,1965,28/Mar/65,70000,0.8,,ICOLD,"The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  Only 8m separated the edge of the ponded water from the crest of this upstream-type embankment with slopes as steep as 1.4:1. According to eyewitness accounts, the face of the embankment slid first, followed by flowsliding of the tailings behind the breach.",HT Manto,Cu,580,1.1,,1.1,19th c,20,Py,,0.03690712,0.020512821,0,0.057419941,,0,0,0.057419941
3,"Hierro Viejo, Chile",Cu,US,T,5,,1,A,EQ,1965,28/Mar/65,800,1,,ICOLD,"The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  This upstream dam experienced liquefaction flow failure. The liquefied tailings traveled a distance of 1 km on the gently sloping valley floor without doing any damage.",,Cu,,,,,,,,,0.000421796,0.025641026,0,0.026062821,,0,0,0.026062821
3,"Ramayana No. 1, Chile",Cu,US,T,5,,1,A,EQ,1965,28/Mar/65,150,,,ICOLD,"The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  Two nearly identical upstream type dams were located on a 30 degree mountainside slope and used alternately.  Dam No.  1 was breached during the M7-7 1/4 Ligua earthquake, releasing a small flowslide from the upper portion of the impounded tailings.",,Cu,,,,,,,,,7.91E-05,0,0,7.91E-05,,0,0,7.91E-05
3,"Cerro Blanco de Polpaico, Chile",Limestone,WR,R,9,,2,A,EQ,1965,28/Mar/65,,,,ICOLD,"The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  The rockfill dam with slideslopes of about 1.5:1.  Damage consisted of shallow longitudinal cracking on the crest.",Strat,Limestone,,,,,,,,,0,0,0,0,,0,0,0
3,"El Cerrado, Chile",Cu,US,T,25,,2,B,EQ,1965,28/Mar/65,,,,ICOLD,"The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  The impoundment, incorporating 3 levels, had been abandoned for 10 years.  The embankments were constructed with 1.4:1 slopes.  The earthquake produced cracks up to 6 feet deep along the entire crest accompanied by several circular slides, especially at corners of the embankment.  Crest deformation up to 1 foot also occurred.",,Cu,,,,,,,,,0,0,0,0,,0,0,0
3,Los Maquis No. 1,Cu,US,T,15,30000,2,B,EQ,1965,28/Mar/65,20000,,,"ICOLD, Quelopana, 2019","The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  The dam experienced strong shaking during the earthquake and was adjacent to the active Los Maguis No.  3 dam which failed. The No.1 dam had been out of service for many years, and experienced only slight cracking along the crest and small slides in dry tailings on the sideslopes.",,Cu,,,,,,,,,0.010544891,0,0,0.010544891,,0,0,0.010544891
3,"Sauce No. 1, Chile",Cu,US,T,6,,2,A,EQ,1965,28/Mar/65,,,,ICOLD,"The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  The No. 1 dam had been constructed with 1.7:1 slopes and was in active operation at the time of the earthquake.  Serious cracking occurred at one corner, but the embankment did not fail.",,Cu,,,,,,,,,0,0,0,0,,0,0,0
3,"Sauce No. 2, Chile",Cu,US,T,5,,2,B,EQ,1965,28/Mar/65,,,,ICOLD,"The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  The No. 2 dam was inactive at the time of the earthquake, and suffered minor cracking.",,Cu,,,,,,,,,0,0,0,0,,0,0,0
3,"Sauce No. 3, Chile",Cu,US,,5,,2,B,EQ,1965,28/Mar/65,,,,ICOLD,"The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake.  The No.  3 dam was inactive at the time of the earthquake, and suffered minor cracking.",,Cu,,,,,,,,,0,0,0,0,,0,0,0
3,"Sauce No. 4, Chile",Cu,US,T,5,,2,B,EQ,1965,28/Mar/65,,,,ICOLD,"The tailings failures of March 28, 1965, were from La Ligua, Chile, earthquake. The No. 4 dam was inactive at the time of the earthquake, and suffered minor cracking.",,Cu,,,,,,,,,0,0,0,0,,0,0,0
3,Cerro Negro No. (3 of 5),Cu,US,T,20,500000,1,A,EQ,1965,28-Mar-65,85000,5,,"ICOLD, WISE, Rico","The upstream type dam experienced strong shaking during the M7-7 1/4 La Ligua earthquake.  Eyewitness accounts indicate that surface waves were generated on the liquefied slimes for as long as 1-1/2 minutes after shaking ceased.  These waves of liquefied slimes eroded the small perimeter dike on the embankment crest, breaching the embankment and producing a tailings flowslide.",,Cu,,,,,,,,,0.044815789,0.128205128,0,0.173020917,,0,0,0.173020917
3,Cerro Negro No. (2 of 5),Cu,US,T,46,,2,B,EQ,1965,28-Mar-65,,,,ICOLD,"The Cerro Negro No.  2 dam was inactive at the time of the M7-7 1/4 La Ligua earthquake and adjacent to the No.  3 dam which failed.  Its slopes were as steep as 1:1.  The No.  2 dam, like the adjoining inactive No.  1 dam, experienced cracking along the crest and small slides.",,Cu,,,,,,,,,0,0,0,0,,0,0,0
3,Cerro Negro No. (1 of 5),Cu,US,T,46,,2,B,EQ,1965,28-Mar-65,,,,ICOLD,"The Cerro Negro No. 1 dam was inactive at the time of the M7-7 1/4 La Ligua earthquake and adjacent to the No. 3 dam which failed.  Its slopes were as steep as 1:1.  The No. 1 dam experienced cracking, especially along the crest, and some small slides.",,Cu,,,,,,,,,0,0,0,0,,0,0,0
3,"American Cyanamid, Florida #2",P,,,,,1,A,U,1965,1965,,,,ICOLD,Release of impounded phosphatic clay slimes caused pollution of an adjacent creek and the Alafia River,Strat,P,,,,,,,,,0,0,0,0,,0,0,0
3,"N'yukka Creek, USSR",?,WR,E,12,,2,A,FN,1965,1965,,,,ICOLD,"The dam was constructed as a starter dike for subsequent upstream raising, and operated initially to retain water.  During first filling, sinkholes appeared in both abutments, and were initially treated by covering with tailings.  When this proved ineffective, a concrete cutoff wall was constructed through the embankment and into the foundation.  Sinkhole development was attributed to thawing of foundation permafrost that allowed ice-filled joints in foundation rock to transmit seepage and piping to occur.",,?,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, Idaho, USA",P,DS,E,18,,2,A,SI,1965,1965,,,,ICOLD,The dam was initially constructed and raised using clay and gravel soils with downstream slopes of 1.5:1.  Slope instability occurred due to lack of internal drainage and the steep embankment slopes.  An internal drainage zone was incorporated for subsequent raises of the dam.,Strat,P,,,,,,,,,0,0,0,0,,0,0,0
3,"Alcoa, Texas, USA",Al,,,19,4500000,1,A,U,1964,1/Oct/64,,,,ICOLD,Cause of the failure is not reported.  Released material was contained in a downstream impoundment.,,Al,,,,,,,,,0,0,0,0,,0,0,0
2,"Castano Viejo Mine, San Juan, Argentina ","Pb, Zn, Cu, Ag",Wood,T,9,26500,1,A,SE,1964,1964,17000,2.2,3,"Garino et al 2016, Pacheco 2018. ","The mine utilized several primative dams, one of which collapsed during operation. The reason of the failure is unknown but there is some evidence suggesting it was caused by water injection, due the rupture of a decant pipe, followed by erosion of the external slope and tailings liquefaction. The tailings flowed downstream causing 3 causalities without reaching the Castaño River.",,"Pb, Zn, Cu, Ag",,,,,,,,,,,,,,,,
3,"Utah Construction, Riverton, Wyoming, USA",U,,,,,2,A,OT,1963,16/Jun/63,,,,ICOLD,The dam was intentionally breached and a 2-foot depth of effluent was released to prevent uncontrolled release of the impoundment contents during heavy rain.,,U,,,,,,,,,0,0,0,0,,0,0,0
2,"Louisville, USA",Carbide,,,31,910000,1,A,SE,1963,1963,667000,0.1,,CDA 2017,Excessive seepage and subsequent erosion of the embankment,,Carbide,,,,,,,,,,,,,,,,
1,"Huogudu, Yunnan Tin Group Co., Yunnan",Sn,US,,19,5420000,1,A,U,1962,26-Set-62,3300000,4.5,171,"Wei, Quelopana, 2019",,,Sn,,,,,,,,,1.739907089,0.115384615,12.21428571,14.06957742,,14.06957742,0,0
3,"Mines Development, Edgemont, South Dakota, USA",U,,,,,1,A,U,1962,11/Jun/62,100,40,,ICOLD,The dam failed from unreported causes.  Tailings released reached a creek and some were carried 25 miles to a reservoir downstream.,,U,,,,,,,,,5.27E-05,1.025641026,0,1.02569375,,0,0,1.02569375
1,"American Cyanamid, Florida",Gypsum,,,,,1,A,U,1962,1962,11356230,,,ICOLD; Beavers 2013.,"A gypsum stack dike break occurred at American Cyanamid Phosphate Complex in Brewster, Florida.  Approximately 3 billion gallons of process water were released into Hooker's Prairie.  The water was contained and limed on-site before the water was discharged into the South Prong of the Alafia River.  (An Overview of Phosphate Mining and Reclamation in Florida, Casey Beavers, University of Florida thesis, April 2013)",Strat,Gypsum,,,,,,,,,5.987510631,0,0,5.987510631,,5.987510631,0,0
3,"Quiruvilca mine, Almivirca tailings dam, Peru (1 of 2)","Cu, Ag, Pb, Zn",,,40,,1,A,EQ,1962,1962,,,,"ICOLD, Oldecop & Rodríguez 2007",An earthquake of M6-3/4 that occurred in northern Peru following 3 weeks of heavy rainfall caused liquefaction failure of a tailings embankment located in the vicinity of the epicenter.,,"Cu, Ag, Pb, Zn",,,,,,,,,0,0,0,0,,0,0,0
3,"Union Carbide, Maybell, Colorado, USA",U,,,,,1,A,U,1961,6/Dec/61,280,,,ICOLD,"The dam failed from unreported causes.  No damage was reported, and effluent released did not reach any flowing stream.",,U,,,,,,,,,0.000147628,0,0,0.000147628,,0,0,0.000147628
3,"Tymawr, United Kingdon #1",Coal,,,,,1,A,OT,1961,Dec/61,,0.7,,ICOLD,"Lagoon had been formed in the toe of a pile of colliery waste on a valley side at an elevation of about 183m, and washery tailings pumped to it by pipeline.  The downslope bund overtopped and breached, releasing tailings that flowed down to an elevation of 65m near the Rhondda River.",Strat,Coal,,,,,,,,,0,0.017948718,0,0.017948718,,0,0,0.017948718
2,"Jupille, Belgium",Coal,,,46,550000,1,A,SE,1961,1961,136000,0.6,11,"Blight & Fourie 2004, CDA 2017","Cause - Fly ash dum faulure due to removal of toe support of dump. 11 deaths, houses destroyed.",Strat,Coal,,,,,,,,,0.071705262,0.015384615,0.785714286,0.872804163,,0,0.872804163,0
2,"La Luciana, Reocín (Santander), Cantabria, Spain",,US,T,24,1250000,1,A,SI,1960,17-Ago-60,100000,0.5,18,"Fernández-Naranjo 2017, Quelopana, 2019",Several victims of the first failure died because they were trapped when a second landslide buried them. The material reached distances over 500 m until have been channeled to the Besaya River.,,,,,,,,,,,0.052724457,0.012820513,1.285714286,1.351259256,,0,1.351259256,0
3,"Lower Indian Creek, MO, USA",Pb,US,E,,,2,A,SI,1960,1960,,,,ICOLD,"The original earthfill dam was constructed in 1953 to an initial height of 45 feet and raised several times with additional earthfill.  In 1959, the spillway washed out in a flood, causing some release of tailings but no breach or damage to the dam embankment.  In 1960, the dam was reported to have shown signs of slumping on its 2:1 downstream face and was buttressed with a rockfill toe berm at a 3:1 slope.  The dam remained in service was raised from 1971 to 1976 with cycloned sand tailings, and reached an ultimate height of 83 feet.",,Pb,,,,,,,,,0,0,0,0,,0,0,0
3,"Union Carbide, Green River, Utah, USA",U,,,,,1,A,OT,1959,19/Aug/59,8400,,,ICOLD,"The tailings dam failed during a flash flood, with tailings and mill effluent reaching a creek and river.",,U,,,,,,,,,0.004428854,0,0,0.004428854,,0,0,0.004428854
2,Mailuu-Suu #7 tailings dam (Kyrgyzstan),U,,,,1200000,1,A,EQ,1958,16/Apr/58,600000,40,2,Wikipedia (2017),"About 50% of the entire volume of the dam flowed into the swift Mailuu-Suu River, only 30 metres (98 ft) downhill from the breach. The waste then spread about 40 kilometres (25 mi) downstream across the national border into Uzbekistan then into the heavily populated Fergana Valley. Multiple deaths.",,U,,,,,,,,,0.316346743,1.025641026,0.142857143,1.484844912,,0,1.484844912,0
2,"Milpo, Peru",,,,60,,1,B,EQ,1956,1956,,,yes,Oldecop & Rodríguez 2007  ,"Several dead, interruption of the mountain road Pasco-Huánuco, environmental damage",,,,,,,,,,,,,,,,,,
3,"Grootvlei, South Africa",Au,US,T,,,1,A,SI,1956,1956,,,,ICOLD,An embankment slope failure occurred after a prolonged period of rain when water covered the tailings beach and encroached upon the embankment crest.  About one third of the impoundment contents were lost in the ensuing tailings flowslide.,Wits,Au,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, Peace River, Florida, USA 3/52",P,WR,E,8,,1,A,SI,1952,Mar/52,,,,ICOLD,The dam failed by sliding of the downstream and possibly also the upstream slope.,Strat,P,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, Alfaria River, Florida, USA 2/52",P,WR,E,8,,1,A,SI,1952,Feb/52,,,,ICOLD,"The dam incorporated a return-water canal at its downstream toe that impounded water against the downstream face of the dam.  Failure occurred when water in the canal was released by a break in its confining dike.  The rapid reduction in canal tailwater level probably caused rapid-drawdown instability of the downstream slope of the impoundment dam.  The breach was about 100 feet wide, and the resulting release of phosphatic clay slimes impounded behind the dam produced suspended solids concentrations as high as 20,000 ppm in the Alafia River.",Strat,P,,,,,,,,,0,0,0,0,,0,0,0
2,"Casapulca, Peru (Centromin)","Cu, Ag, Pb, Zn",US,,60,,1,B,EQ,1952,1952,,,yes,Oldecop & Rodríguez 2007.  ,"Contamination of the Rimac River, several deaths",,"Cu, Ag, Pb, Zn",,,,,,,,,,,,,,,,
3,"Unidentified, Peace River, Florida, USA 9/51",P,WR,MW,6,,1,A,SE,1951,Sep/51,,,,ICOLD,"At the time of failure, the impoundment contained about 12 feet of phosphatic clay slimes and 1.5 feet of water in direct contact with the upstream embankment face.  Failure occurred by seepage and piping on the downstream face of the embankment, with a possible contributing factor being 1.6 inches of rainfall prior to failure.  The released slimes produced suspended solids concentrations of 15,000 ppm in a creek immediately adjacent to the impoundment and 800 ppm in the Peace River farther downstream.",Strat,P,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, Peace River, Florida 7/51",P,WR,MW,30,,1,A,SE,1951,Jul/51,,,,ICOLD,"The dam had been constructed to a height of 100 feet using draggling-cast mine waste, probably consisting of sands and clays.  At the time of failure, phosphate slimes and clear water were impounded to a depth of 25 feet, and failure is believed to have been due to seepage and piping, perhaps exacerbated by considerable rainfall just prior to the failure.  The released slimes produced suspended solids concentrations as high as 800 ppm in the Peace River.",Strat,P,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, Peace River, Florida, USA 2/51",P,DS,E,,,1,A,SE,1951,Feb/51,,,,ICOLD,"The dam had been raised in height several months prior to the failure using sand fill.  At the time of failure, water at least 5 feet deep was in direct contact with the upstream face of the dam, including the interface between the new and old fill.  The failure is thought to be related to either the incorporation of logs and brush in the original portion of the structure, or an old decant pipe found at the bottom of the breach.  In either case, seepage and piping were the eventual cause of failure.  The phosphate clay slimes released produced suspended solids concentrations as high as 8000 ppm in the Peace River.",Strat,P,,,,,,,,,0,0,0,0,,0,0,0
1,"Sullivan Mine, Kimberley, BC, Canada",Pb Zn,US,T,,,1,A,SI,1948,1948,1100000,,,ICOLD,"The embankment was constructed by direct spigotting of tailings using upstream raising procedures.  The foundation is believed to have consisted of low-permeability glacial till.  The failure is attributed to freezing of the dam face during a period of high snowmelt and spring runoff that raised the phreatic surface and caused slope instability.  A large tailings flowslide was triggered that moved toward, but apparently did not reach, the St.  Mary River a few miles away. Frozen blocks of material were observed in the flow failure mass.",VMS,Pb Zn,170,,,5.693021381,1909,60,PY,,0.57996903,0,0,0.57996903,,0.57996903,0,0
